 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_ERGIC53_4_BOTH.tif:cell body:1,94.484,75.844,35.668,58.000,11.000,255.000,0.000,0.000,7166.060,69.000,138643.000,0,0.000
2,MAX_ERGIC53_4_BOTH.tif:nucleus:1,53.910,77.123,28.287,72.000,31.000,255.000,0.000,0.000,4157.662,71.000,80439.000,0,0.000
3,MAX_ERGIC53_4_BOTH.tif:cytoplasm:1,40.574,74.145,43.546,44.000,11.000,213.000,0.000,0.000,3008.398,62.000,58204.000,0,0.000
4,MAX_ERGIC53_4_BOTH.tif:dendrite 1:1,0.000,4.000,0.000,4.000,4.000,4.000,59.338,42.287,0.207,4.000,4.000,1,0.000
5,MAX_ERGIC53_4_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,61.611,44.560,0.258,5.000,5.000,1,0.000
6,MAX_ERGIC53_4_BOTH.tif:dendrite 2:1,0.000,4.000,0.000,4.000,4.000,4.000,59.338,42.287,0.207,4.000,4.000,1,0.000
7,MAX_ERGIC53_4_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,61.611,44.560,0.258,5.000,5.000,1,0.000
8,MAX_ERGIC53_4_BOTH.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,59.338,42.287,0.207,4.000,4.000,1,0.000
9,MAX_ERGIC53_4_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,61.611,44.560,0.258,5.000,5.000,1,0.000
10,MAX_ERGIC53_4_BOTH.tif:AIS:1,2.481,76.221,14.958,73.241,45.575,109.094,0.000,0.000,189.103,76.092,3658.611,0,10.862
11,MAX_ERGIC53_4_BOTH.tif:AIS background:1,2.481,4.883,0.716,5.005,3.643,6.981,0.000,0.000,12.114,4.741,234.375,0,10.862
12,MAX_ERGIC53_4_BOTH.tif:axon:1,13.025,64.159,19.293,63.344,22.224,128.021,0.000,0.000,835.678,61.512,16168.006,0,57.132
13,MAX_ERGIC53_4_BOTH.tif:axon background:1,13.025,9.131,23.693,5.013,3.723,223.961,0.000,0.000,118.929,5.037,2300.937,0,57.132
14,MAX_ERGIC53_4_BOTH.tif:growth cone:1,84.560,47.690,35.929,15.000,5.000,253.000,0.000,0.000,4032.682,38.000,78021.000,0,0.000
15,MAX_ERGIC53_4_BOTH.tif:growth cone background:1,84.560,5.519,9.047,4.000,3.000,207.000,0.000,0.000,466.683,5.000,9029.000,0,0.000
