 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_ERGIC53_6_BOTH.tif:cell body:1,62.697,110.292,47.324,65.000,28.000,246.000,0.000,0.000,6914.913,97.000,133784.000,0,0.000
2,MAX_ERGIC53_6_BOTH.tif:nucleus:1,53.703,72.433,39.679,14.000,9.000,242.000,0.000,0.000,3889.871,70.000,75258.000,0,0.000
3,MAX_ERGIC53_6_BOTH.tif:cytoplasm:1,24.241,145.226,45.109,169.000,28.000,246.000,0.000,0.000,3520.463,159.000,68111.000,0,0.000
4,MAX_ERGIC53_6_BOTH.tif:dendrite 1:1,0.000,15.000,0.000,15.000,15.000,15.000,98.555,45.470,0.775,15.000,15.000,2,0.000
5,MAX_ERGIC53_6_BOTH.tif:dendrite 1 background:1,0.000,16.000,0.000,16.000,16.000,16.000,100.829,47.743,0.827,16.000,16.000,2,0.000
6,MAX_ERGIC53_6_BOTH.tif:dendrite 2:1,0.000,15.000,0.000,15.000,15.000,15.000,98.555,45.470,0.775,15.000,15.000,2,0.000
7,MAX_ERGIC53_6_BOTH.tif:dendrite 2 background:1,0.000,16.000,0.000,16.000,16.000,16.000,100.829,47.743,0.827,16.000,16.000,2,0.000
8,MAX_ERGIC53_6_BOTH.tif:dendrite 3:1,0.000,15.000,0.000,15.000,15.000,15.000,98.555,45.470,0.775,15.000,15.000,2,0.000
9,MAX_ERGIC53_6_BOTH.tif:dendrite 3 background:1,0.000,16.000,0.000,16.000,16.000,16.000,100.829,47.743,0.827,16.000,16.000,2,0.000
10,MAX_ERGIC53_6_BOTH.tif:AIS:1,2.584,81.705,18.817,68.278,44.780,132.599,0.000,0.000,211.156,78.891,4085.267,0,11.238
11,MAX_ERGIC53_6_BOTH.tif:AIS background:1,2.584,5.687,3.776,4.487,3.755,25.820,0.000,0.000,14.697,4.638,284.353,0,11.238
12,MAX_ERGIC53_6_BOTH.tif:axon:1,13.025,59.775,19.691,67.314,15.528,109.885,0.000,0.000,778.575,61.703,15063.219,0,57.163
13,MAX_ERGIC53_6_BOTH.tif:axon background:1,13.025,4.972,2.569,3.981,3.014,29.059,0.000,0.000,64.755,4.500,1252.831,0,57.163
14,MAX_ERGIC53_6_BOTH.tif:growth cone:1,106.269,25.254,24.085,7.000,4.000,255.000,0.000,0.000,2683.751,18.000,51923.000,0,0.000
15,MAX_ERGIC53_6_BOTH.tif:growth cone background:1,106.269,4.640,1.847,4.000,3.000,68.000,0.000,0.000,493.044,4.000,9539.000,0,0.000
