 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_ERGIC53_1_BOTH.tif:cell body:1,98.981,19.830,11.890,5.000,3.000,63.000,0.000,0.000,1962.768,20.000,37974.000,0,0.000
2,MAX_i3-11_ERGIC53_1_BOTH.tif:nucleus:1,37.990,28.044,8.834,24.000,13.000,63.000,0.000,0.000,1065.375,26.000,20612.000,0,0.000
3,MAX_i3-11_ERGIC53_1_BOTH.tif:cytoplasm:1,60.991,14.714,10.614,5.000,3.000,54.000,0.000,0.000,897.392,10.000,17362.000,0,0.000
4,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,78.890,89.120,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.163,91.394,0.155,3.000,3.000,1,0.000
6,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,78.890,89.120,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.163,91.394,0.155,3.000,3.000,1,0.000
8,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,78.890,89.120,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_ERGIC53_1_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,81.163,91.394,0.155,3.000,3.000,1,0.000
10,MAX_i3-11_ERGIC53_1_BOTH.tif:AIS:1,3.618,14.500,3.736,13.821,8.380,25.264,0.000,0.000,52.461,13.758,1014.971,0,15.771
11,MAX_i3-11_ERGIC53_1_BOTH.tif:AIS background:1,3.618,5.192,2.569,4.732,3.000,16.639,0.000,0.000,18.787,4.375,363.472,0,15.771
12,MAX_i3-11_ERGIC53_1_BOTH.tif:axon:1,16.178,16.035,5.463,9.798,7.504,43.096,0.000,0.000,259.409,15.028,5018.830,0,71.064
13,MAX_i3-11_ERGIC53_1_BOTH.tif:axon background:1,16.178,4.669,2.177,3.989,3.000,25.015,0.000,0.000,75.530,4.062,1461.296,0,71.064
14,MAX_i3-11_ERGIC53_1_BOTH.tif:growth cone:1,71.793,14.845,12.778,5.000,3.000,98.000,0.000,0.000,1065.789,10.000,20620.000,0,0.000
15,MAX_i3-11_ERGIC53_1_BOTH.tif:growth cone background:1,71.793,3.926,1.057,3.000,3.000,13.000,0.000,0.000,281.850,4.000,5453.000,0,0.000
