 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_ERGIC53_6_BOTH.tif:cell body:1,112.316,58.460,27.468,45.000,7.000,223.000,0.000,0.000,6565.973,55.000,127033.000,0,0.000
2,MAX_i3-11_ERGIC53_6_BOTH.tif:nucleus:1,43.676,59.769,21.124,45.000,29.000,223.000,0.000,0.000,2610.459,55.000,50505.000,0,0.000
3,MAX_i3-11_ERGIC53_6_BOTH.tif:cytoplasm:1,68.641,57.627,30.811,15.000,7.000,170.000,0.000,0.000,3955.514,56.000,76528.000,0,0.000
4,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 1:1,1.292,21.027,6.768,19.834,12.057,33.815,0.000,0.000,27.171,19.805,525.675,0,5.495
5,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 1 background:1,1.292,4.346,0.539,4.003,3.366,5.500,0.000,0.000,5.615,4.272,108.643,0,5.495
6,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,35.921,107.820,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,38.194,110.093,0.155,3.000,3.000,1,0.000
8,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,35.921,107.820,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_ERGIC53_6_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,38.194,110.093,0.155,3.000,3.000,1,0.000
10,MAX_i3-11_ERGIC53_6_BOTH.tif:AIS:1,2.326,44.330,11.411,30.632,26.976,70.508,0.000,0.000,103.109,42.568,1994.858,0,10.012
11,MAX_i3-11_ERGIC53_6_BOTH.tif:AIS background:1,2.326,4.739,1.031,3.563,3.000,8.879,0.000,0.000,11.022,4.598,213.251,0,10.012
12,MAX_i3-11_ERGIC53_6_BOTH.tif:axon:1,13.387,30.828,11.631,28.331,14.525,93.948,0.000,0.000,412.696,28.228,7984.494,0,58.736
13,MAX_i3-11_ERGIC53_6_BOTH.tif:axon background:1,13.387,4.755,1.267,4.007,3.000,12.378,0.000,0.000,63.653,4.487,1231.502,0,58.736
14,MAX_i3-11_ERGIC53_6_BOTH.tif:growth cone:1,48.638,26.232,15.454,21.000,5.000,193.000,0.000,0.000,1275.845,24.000,24684.000,0,0.000
15,MAX_i3-11_ERGIC53_6_BOTH.tif:growth cone background:1,48.638,4.150,0.994,4.000,3.000,10.000,0.000,0.000,201.838,4.000,3905.000,0,0.000
