 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_ERGIC53_5_BOTH.tif:cell body:1,148.497,41.452,29.471,7.000,4.000,207.000,0.000,0.000,6155.525,35.000,119092.000,0,0.000
2,MAX_i3-12_ERGIC53_5_BOTH.tif:nucleus:1,57.838,47.359,23.958,32.000,14.000,207.000,0.000,0.000,2739.160,41.000,52995.000,0,0.000
3,MAX_i3-12_ERGIC53_5_BOTH.tif:cytoplasm:1,90.659,37.684,31.944,7.000,4.000,197.000,0.000,0.000,3416.365,27.000,66097.000,0,0.000
4,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,73.661,65.249,0.155,3.000,3.000,1,0.000
5,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 1 background:1,0.000,4.000,0.000,4.000,4.000,4.000,75.934,67.522,0.207,4.000,4.000,1,0.000
6,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,73.661,65.249,0.155,3.000,3.000,1,0.000
7,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 2 background:1,0.000,4.000,0.000,4.000,4.000,4.000,75.934,67.522,0.207,4.000,4.000,1,0.000
8,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,73.661,65.249,0.155,3.000,3.000,1,0.000
9,MAX_i3-12_ERGIC53_5_BOTH.tif:dendrite 3 background:1,0.000,4.000,0.000,4.000,4.000,4.000,75.934,67.522,0.207,4.000,4.000,1,0.000
10,MAX_i3-12_ERGIC53_5_BOTH.tif:AIS:1,5.272,48.219,11.594,38.112,24.026,80.812,0.000,0.000,254.215,48.218,4918.332,0,23.177
11,MAX_i3-12_ERGIC53_5_BOTH.tif:AIS background:1,5.272,4.220,0.654,5.003,3.000,6.080,0.000,0.000,22.249,4.145,430.459,0,23.177
12,MAX_i3-12_ERGIC53_5_BOTH.tif:axon:1,16.230,32.373,16.190,30.944,7.260,80.751,0.000,0.000,525.413,29.726,10165.256,0,71.375
13,MAX_i3-12_ERGIC53_5_BOTH.tif:axon background:1,16.230,4.477,0.794,4.015,3.000,11.253,0.000,0.000,72.664,4.463,1405.841,0,71.375
14,MAX_i3-12_ERGIC53_5_BOTH.tif:growth cone:1,106.114,12.368,6.764,7.000,4.000,65.000,0.000,0.000,1312.440,11.000,25392.000,0,0.000
15,MAX_i3-12_ERGIC53_5_BOTH.tif:growth cone background:1,106.114,4.269,1.238,4.000,3.000,19.000,0.000,0.000,452.986,4.000,8764.000,0,0.000
