 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_ERGIC53_4_BOTH.tif:cell body:1,130.613,40.767,32.404,10.000,4.000,218.000,0.000,0.000,5324.706,31.000,103018.000,0,0.000
2,MAX_i3-12_ERGIC53_4_BOTH.tif:nucleus:1,52.359,42.716,23.046,27.000,8.000,144.000,0.000,0.000,2236.554,36.000,43271.000,0,0.000
3,MAX_i3-12_ERGIC53_4_BOTH.tif:cytoplasm:1,78.254,39.463,37.330,10.000,4.000,218.000,0.000,0.000,3088.152,23.000,59747.000,0,0.000
4,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,78.492,100.033,0.155,3.000,3.000,1,0.000
5,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 1 background:1,0.000,5.000,0.000,5.000,5.000,5.000,80.765,102.307,0.258,5.000,5.000,1,0.000
6,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,78.492,100.033,0.155,3.000,3.000,1,0.000
7,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 2 background:1,0.000,5.000,0.000,5.000,5.000,5.000,80.765,102.307,0.258,5.000,5.000,1,0.000
8,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,78.492,100.033,0.155,3.000,3.000,1,0.000
9,MAX_i3-12_ERGIC53_4_BOTH.tif:dendrite 3 background:1,0.000,5.000,0.000,5.000,5.000,5.000,80.765,102.307,0.258,5.000,5.000,1,0.000
10,MAX_i3-12_ERGIC53_4_BOTH.tif:AIS:1,7.598,21.930,5.682,20.131,9.413,39.400,0.000,0.000,166.623,21.809,3223.693,0,33.225
11,MAX_i3-12_ERGIC53_4_BOTH.tif:AIS background:1,7.598,4.391,0.789,3.996,3.000,7.213,0.000,0.000,33.361,4.200,645.432,0,33.225
12,MAX_i3-12_ERGIC53_4_BOTH.tif:axon:1,20.571,20.715,7.915,17.654,7.143,55.625,0.000,0.000,426.129,19.735,8244.399,0,90.453
13,MAX_i3-12_ERGIC53_4_BOTH.tif:axon background:1,20.571,5.095,2.870,3.976,3.000,36.317,0.000,0.000,104.805,4.457,2027.683,0,90.453
14,MAX_i3-12_ERGIC53_4_BOTH.tif:growth cone:1,77.582,14.115,8.688,7.000,3.000,70.000,0.000,0.000,1095.044,12.000,21186.000,0,0.000
15,MAX_i3-12_ERGIC53_4_BOTH.tif:growth cone background:1,77.686,4.128,1.040,4.000,3.000,11.000,0.000,0.000,320.719,4.000,6205.000,0,0.000
