 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-12_ERGIC53_6_BOTH.tif:cell body:1,57.631,65.725,39.954,42.000,7.000,191.000,0.000,0.000,3787.789,56.000,73283.000,0,0.000
2,MAX_i3-12_ERGIC53_6_BOTH.tif:nucleus:1,23.931,79.307,35.505,50.000,30.000,191.000,0.000,0.000,1897.900,70.000,36719.000,0,0.000
3,MAX_i3-12_ERGIC53_6_BOTH.tif:cytoplasm:1,33.700,56.080,40.158,21.000,7.000,188.000,0.000,0.000,1889.889,46.000,36564.000,0,0.000
4,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 1:1,1.034,35.251,8.926,36.571,23.531,54.585,0.000,0.000,36.440,33.656,705.017,0,4.374
5,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 1 background:1,1.034,4.686,1.180,3.427,3.417,8.625,0.000,0.000,4.844,4.462,93.726,0,4.374
6,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 2:1,1.602,17.427,5.948,10.380,10.325,38.490,0.000,0.000,27.924,16.741,540.252,0,6.999
7,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 2 background:1,1.602,4.458,0.662,4.496,3.181,6.148,0.000,0.000,7.143,4.386,138.205,0,6.999
8,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 3:1,0.000,4.000,0.000,4.000,4.000,4.000,71.956,58.201,0.207,4.000,4.000,1,0.000
9,MAX_i3-12_ERGIC53_6_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,74.229,60.475,0.155,3.000,3.000,1,0.000
10,MAX_i3-12_ERGIC53_6_BOTH.tif:AIS:1,2.739,19.006,6.882,13.969,8.869,45.648,0.000,0.000,52.065,16.902,1007.308,0,12.005
11,MAX_i3-12_ERGIC53_6_BOTH.tif:AIS background:1,2.739,4.622,0.786,3.994,3.570,8.000,0.000,0.000,12.663,4.598,244.992,0,12.005
12,MAX_i3-12_ERGIC53_6_BOTH.tif:axon:1,8.890,18.779,7.140,14.044,7.257,41.661,0.000,0.000,166.951,17.477,3230.028,0,38.960
13,MAX_i3-12_ERGIC53_6_BOTH.tif:axon background:1,8.890,4.800,1.059,4.502,3.154,10.273,0.000,0.000,42.671,4.634,825.554,0,38.960
14,MAX_i3-12_ERGIC53_6_BOTH.tif:growth cone:1,52.876,10.106,5.973,5.000,3.000,43.000,0.000,0.000,534.342,8.000,10338.000,0,0.000
15,MAX_i3-12_ERGIC53_6_BOTH.tif:growth cone background:1,52.876,4.456,1.414,4.000,3.000,25.000,0.000,0.000,235.590,4.000,4558.000,0,0.000
