 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_i3-11_ERGIC53_5_BOTH.tif:cell body:1,97.999,23.048,14.738,19.000,3.000,152.000,0.000,0.000,2258.676,20.000,43699.000,0,0.000
2,MAX_i3-11_ERGIC53_5_BOTH.tif:nucleus:1,53.961,24.963,14.008,19.000,7.000,152.000,0.000,0.000,1347.019,22.000,26061.000,0,0.000
3,MAX_i3-11_ERGIC53_5_BOTH.tif:cytoplasm:1,44.037,20.702,15.271,7.000,3.000,79.000,0.000,0.000,911.658,14.000,17638.000,0,0.000
4,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 1:1,0.000,3.000,0.000,3.000,3.000,3.000,63.998,36.489,0.155,3.000,3.000,1,0.000
5,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 1 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.272,38.763,0.155,3.000,3.000,1,0.000
6,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 2:1,0.000,3.000,0.000,3.000,3.000,3.000,63.998,36.489,0.155,3.000,3.000,1,0.000
7,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 2 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.272,38.763,0.155,3.000,3.000,1,0.000
8,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,63.998,36.489,0.155,3.000,3.000,1,0.000
9,MAX_i3-11_ERGIC53_5_BOTH.tif:dendrite 3 background:1,0.000,3.000,0.000,3.000,3.000,3.000,66.272,38.763,0.155,3.000,3.000,1,0.000
10,MAX_i3-11_ERGIC53_5_BOTH.tif:AIS:1,5.737,18.051,6.067,12.941,9.520,40.249,0.000,0.000,103.563,16.409,2003.645,0,25.067
11,MAX_i3-11_ERGIC53_5_BOTH.tif:AIS background:1,5.737,4.722,2.313,3.035,3.000,21.070,0.000,0.000,27.089,4.161,524.098,0,25.067
12,MAX_i3-11_ERGIC53_5_BOTH.tif:axon:1,19.073,13.933,5.224,13.161,4.719,32.250,0.000,0.000,265.731,13.207,5141.139,0,83.708
13,MAX_i3-11_ERGIC53_5_BOTH.tif:axon background:1,19.073,5.266,3.247,3.977,3.000,29.330,0.000,0.000,100.438,4.456,1943.194,0,83.708
14,MAX_i3-11_ERGIC53_5_BOTH.tif:growth cone:1,15.558,8.910,4.498,5.000,3.000,32.000,0.000,0.000,138.625,7.000,2682.000,0,0.000
15,MAX_i3-11_ERGIC53_5_BOTH.tif:growth cone background:1,15.558,3.877,1.040,3.000,3.000,9.000,0.000,0.000,60.319,4.000,1167.000,0,0.000
