 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-GCA_4_BOTH.tif:cell body:1,182.766,59.866,44.520,7.000,4.000,210.000,10941.496,48.000,211687.000,0.000
2,MAX_DMSO-for-GCA_4_BOTH.tif:nucleus:1,54.840,113.405,25.389,109.000,41.000,210.000,6219.152,109.000,120323.000,0.000
3,MAX_DMSO-for-GCA_4_BOTH.tif:cytoplasm:1,127.926,36.915,28.277,7.000,4.000,190.000,4722.344,29.000,91364.000,0.000
4,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 1:1,3.721,7.326,2.444,7.784,4.181,20.224,27.265,6.981,527.499,16.165
5,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 1 background:1,3.721,4.242,0.739,3.436,3.032,8.083,15.788,4.081,305.452,16.165
6,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 2:1,2.119,10.174,4.549,5.420,5.380,25.686,21.561,9.047,417.148,9.263
7,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 2 background:1,2.119,4.467,0.638,4.052,3.185,6.853,9.466,4.383,183.147,9.263
8,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 3:1,1.137,10.688,8.229,5.479,5.406,42.553,12.153,7.841,235.126,4.845
9,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 3 background:1,1.137,4.127,0.636,4.003,3.199,6.038,4.693,4.003,90.787,4.845
10,MAX_DMSO-for-GCA_4_BOTH.tif:AIS:1,7.236,26.819,8.359,18.321,13.519,51.345,194.064,25.787,3754.597,31.624
11,MAX_DMSO-for-GCA_4_BOTH.tif:AIS background:1,7.236,4.332,0.720,3.999,3.018,7.798,31.345,4.202,606.442,31.624
12,MAX_DMSO-for-GCA_4_BOTH.tif:axon:1,24.190,21.133,7.877,22.162,6.754,50.824,511.193,20.649,9890.136,106.381
13,MAX_DMSO-for-GCA_4_BOTH.tif:axon background:1,24.190,4.613,1.864,4.012,3.000,23.729,111.577,4.275,2158.702,106.381
14,MAX_DMSO-for-GCA_4_BOTH.tif:growth cone:1,49.723,6.317,2.433,5.000,3.000,18.000,314.103,6.000,6077.000,0.000
15,MAX_DMSO-for-GCA_4_BOTH.tif:growth cone background:1,49.723,4.144,1.078,4.000,3.000,13.000,206.077,4.000,3987.000,0.000
