 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-GCA_2_BOTH.tif:cell body:1,229.491,26.744,15.141,11.000,4.000,159.000,6137.486,25.000,118743.000,0.000
2,MAX_DMSO-for-GCA_2_BOTH.tif:nucleus:1,59.130,37.788,11.401,31.000,18.000,133.000,2234.383,35.000,43229.000,0.000
3,MAX_DMSO-for-GCA_2_BOTH.tif:cytoplasm:1,170.361,22.911,14.377,11.000,4.000,159.000,3903.103,19.000,75514.000,0.000
4,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 1:1,1.706,8.808,2.274,9.938,5.094,12.868,15.023,8.800,290.648,7.354
5,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 1 background:1,1.706,4.739,1.247,4.001,3.037,9.280,8.083,4.375,156.380,7.354
6,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 2:1,2.791,6.316,1.518,5.848,4.054,12.478,17.629,5.982,341.062,12.124
7,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 2 background:1,2.791,4.808,1.334,4.229,3.311,9.413,13.420,4.549,259.647,12.124
8,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 3:1,2.326,6.855,2.339,5.004,3.843,14.648,15.943,5.986,308.454,10.173
9,MAX_DMSO-for-GCA_2_BOTH.tif:dendrite 3 background:1,2.326,4.639,0.903,3.974,3.096,7.641,10.790,4.432,208.762,10.173
10,MAX_DMSO-for-GCA_2_BOTH.tif:AIS:1,4.910,15.928,10.499,12.763,7.833,89.250,78.211,13.787,1513.157,21.582
11,MAX_DMSO-for-GCA_2_BOTH.tif:AIS background:1,4.910,4.263,1.139,4.019,3.083,11.490,20.933,4.003,404.988,21.582
12,MAX_DMSO-for-GCA_2_BOTH.tif:axon:1,19.383,12.741,4.494,10.942,4.680,49.839,246.954,12.225,4777.855,85.122
13,MAX_DMSO-for-GCA_2_BOTH.tif:axon background:1,19.383,4.103,0.750,3.998,3.000,9.009,79.523,4.000,1538.547,85.122
14,MAX_DMSO-for-GCA_2_BOTH.tif:growth cone:1,55.409,7.804,4.476,5.000,3.000,31.000,432.415,6.000,8366.000,0.000
15,MAX_DMSO-for-GCA_2_BOTH.tif:growth cone background:1,55.409,4.108,1.200,4.000,3.000,19.000,227.630,4.000,4404.000,0.000
