 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_DMSO-for-GCA_1_BOTH.tif:cell body:1,418.614,18.372,12.758,5.000,3.000,103.000,7690.685,14.000,148793.000,0.000
2,MAX_DMSO-for-GCA_1_BOTH.tif:nucleus:1,72.931,33.473,9.857,28.000,15.000,81.000,2441.235,31.000,47231.000,0.000
3,MAX_DMSO-for-GCA_1_BOTH.tif:cytoplasm:1,345.684,15.186,10.878,5.000,3.000,103.000,5249.449,12.000,101562.000,0.000
4,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 1:1,6.254,7.029,2.567,5.018,3.500,17.135,43.962,6.537,850.541,27.470
5,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 1 background:1,6.254,3.893,0.765,3.009,3.000,7.687,24.348,3.836,471.065,27.470
6,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 2:1,5.634,6.066,1.907,4.004,3.525,14.193,34.178,5.771,661.244,24.633
7,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 2 background:1,5.634,4.013,0.597,3.844,3.001,6.247,22.609,3.872,437.424,24.633
8,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 3:1,5.375,15.398,34.895,7.321,4.103,239.416,82.770,7.787,1601.365,23.462
9,MAX_DMSO-for-GCA_1_BOTH.tif:dendrite 3 background:1,5.375,4.161,0.744,4.004,3.000,8.089,22.369,4.032,432.771,23.462
10,MAX_DMSO-for-GCA_1_BOTH.tif:AIS:1,5.634,18.918,5.551,16.947,9.471,39.614,106.581,17.742,2062.031,24.650
11,MAX_DMSO-for-GCA_1_BOTH.tif:AIS background:1,5.634,4.133,0.850,3.136,3.000,7.098,23.288,3.958,450.547,24.650
12,MAX_DMSO-for-GCA_1_BOTH.tif:axon:1,15.248,14.238,7.493,4.929,3.385,37.768,217.103,14.110,4200.335,67.031
13,MAX_DMSO-for-GCA_1_BOTH.tif:axon background:1,15.248,4.028,0.774,3.998,3.000,7.869,61.418,3.920,1188.272,67.031
14,MAX_DMSO-for-GCA_1_BOTH.tif:growth cone:1,30.702,7.059,3.704,5.000,3.000,28.000,216.724,6.000,4193.000,0.000
15,MAX_DMSO-for-GCA_1_BOTH.tif:growth cone background:1,30.702,3.886,0.922,4.000,3.000,8.000,119.294,4.000,2308.000,0.000
