 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,IntDen,Median,RawIntDen,Ch,Length
1,MAX_DMSO-for-GCA_4_BOTH.tif:cell body:1,164.468,63.729,49.473,7.000,5.000,251.000,0.000,0.000,10481.429,48.000,202786.000,0,0.000
2,MAX_DMSO-for-GCA_4_BOTH.tif:nucleus:1,51.997,114.725,32.124,109.000,22.000,251.000,0.000,0.000,5965.368,113.000,115413.000,0,0.000
3,MAX_DMSO-for-GCA_4_BOTH.tif:cytoplasm:1,112.471,40.153,36.660,7.000,5.000,197.000,0.000,0.000,4516.061,27.000,87373.000,0,0.000
4,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 1:1,2.481,6.733,2.212,4.395,4.373,15.639,0.000,0.000,16.704,5.880,323.168,0,10.775
5,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 1 background:1,2.481,4.033,0.590,3.508,3.045,5.388,0.000,0.000,10.006,3.993,193.595,0,10.775
6,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 2:1,0.569,9.530,3.386,7.330,5.250,15.393,0.000,0.000,5.418,7.983,104.832,0,2.398
7,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 2 background:1,0.569,5.163,1.631,3.560,3.549,8.790,0.000,0.000,2.935,4.879,56.791,0,2.398
8,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 3:1,0.000,3.000,0.000,3.000,3.000,3.000,23.190,25.690,0.155,3.000,3.000,1,0.000
9,MAX_DMSO-for-GCA_4_BOTH.tif:dendrite 3 background:1,0.000,8.000,0.000,8.000,8.000,8.000,25.463,27.964,0.413,8.000,8.000,1,0.000
10,MAX_DMSO-for-GCA_4_BOTH.tif:AIS:1,2.843,15.047,5.130,8.609,5.500,27.920,0.000,0.000,42.775,14.145,827.579,0,12.314
11,MAX_DMSO-for-GCA_4_BOTH.tif:AIS background:1,2.843,4.280,0.978,3.038,3.029,7.514,0.000,0.000,12.167,4.087,235.403,0,12.314
12,MAX_DMSO-for-GCA_4_BOTH.tif:axon:1,30.650,14.094,7.034,8.498,4.384,58.393,0.000,0.000,431.987,12.711,8357.720,0,134.804
13,MAX_DMSO-for-GCA_4_BOTH.tif:axon background:1,30.650,4.420,1.652,4.001,3.000,16.850,0.000,0.000,135.488,4.053,2621.309,0,134.804
14,MAX_DMSO-for-GCA_4_BOTH.tif:growth cone:1,79.030,15.126,11.750,8.000,3.000,113.000,0.000,0.000,1195.420,12.000,23128.000,0,0.000
15,MAX_DMSO-for-GCA_4_BOTH.tif:growth cone background:1,79.030,4.090,1.284,3.000,3.000,25.000,0.000,0.000,323.251,4.000,6254.000,0,0.000
