 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV3_5_BOTH.tif:cell body:1,464.926,21.854,18.218,7.000,3.000,210.000,10160.296,14.000,196573.000,0.000
2,MAX_ERGIC53_DIV3_5_BOTH.tif:nucleus:1,111.541,46.001,16.032,43.000,12.000,202.000,5131.034,43.000,99271.000,0.000
3,MAX_ERGIC53_DIV3_5_BOTH.tif:cytoplasm:1,353.385,14.232,10.648,7.000,3.000,210.000,5029.262,11.000,97302.000,0.000
4,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 1:1,2.067,5.512,1.385,4.531,3.993,9.398,11.396,4.962,220.481,9.051
5,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 1 background:1,2.067,3.977,0.593,3.014,3.010,5.296,8.222,3.928,159.072,9.051
6,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 2:1,3.670,5.701,1.550,4.907,3.625,10.532,20.920,5.250,404.737,15.938
7,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 2 background:1,3.670,3.986,0.630,3.006,3.000,5.838,14.628,4.023,283.006,15.938
8,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 3:1,3.205,6.096,1.634,4.999,3.130,11.750,19.535,5.808,377.949,13.918
9,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 3 background:1,3.205,4.445,1.264,3.015,3.000,10.744,14.245,4.071,275.601,13.918
10,MAX_ERGIC53_DIV3_5_BOTH.tif:AIS:1,5.014,8.493,3.121,6.021,4.423,19.855,42.581,7.712,823.831,21.989
11,MAX_ERGIC53_DIV3_5_BOTH.tif:AIS background:1,5.014,4.327,1.072,4.006,3.000,9.866,21.695,4.129,419.731,21.989
12,MAX_ERGIC53_DIV3_5_BOTH.tif:axon:1,15.816,8.524,3.075,6.648,4.526,25.027,134.822,7.835,2608.426,69.573
13,MAX_ERGIC53_DIV3_5_BOTH.tif:axon background:1,15.816,4.296,0.826,4.011,3.000,9.390,67.947,4.174,1314.589,69.573
14,MAX_ERGIC53_DIV3_5_BOTH.tif:growth cone:1,18.969,7.959,3.528,5.000,3.000,30.000,150.978,7.000,2921.000,0.000
15,MAX_ERGIC53_DIV3_5_BOTH.tif:growth cone background:1,18.969,4.139,1.086,4.000,3.000,11.000,78.513,4.000,1519.000,0.000
