 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_DIV3_5_BOTH.tif:cell body:1,499.763,28.210,27.183,7.000,3.000,202.000,14098.495,16.000,272766.000,0.000
2,MAX_ERGIC53_DIV3_5_BOTH.tif:nucleus:1,84.767,73.806,24.407,64.000,30.000,202.000,6256.315,68.000,121042.000,0.000
3,MAX_ERGIC53_DIV3_5_BOTH.tif:cytoplasm:1,414.996,18.897,16.025,7.000,3.000,190.000,7842.180,13.000,151724.000,0.000
4,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 1:1,3.463,9.980,3.831,8.701,5.325,26.149,34.562,9.314,668.674,15.147
5,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 1 background:1,3.463,4.435,0.654,4.683,3.000,5.981,15.359,4.329,297.162,15.147
6,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 2:1,4.083,9.202,3.297,8.079,4.138,23.728,37.573,8.292,726.931,17.939
7,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 2 background:1,4.083,5.011,2.413,4.009,3.024,17.432,20.463,4.329,395.895,17.939
8,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 3:1,2.378,12.805,8.502,4.911,4.302,48.829,30.444,11.900,589.011,10.309
9,MAX_ERGIC53_DIV3_5_BOTH.tif:dendrite 3 background:1,2.378,4.224,0.495,3.998,3.067,5.702,10.044,4.187,194.326,10.309
10,MAX_ERGIC53_DIV3_5_BOTH.tif:AIS:1,4.548,16.121,6.416,12.940,6.755,40.806,73.325,14.586,1418.638,19.863
11,MAX_ERGIC53_DIV3_5_BOTH.tif:AIS background:1,4.548,4.473,0.946,3.993,3.007,8.007,20.345,4.231,393.627,19.863
12,MAX_ERGIC53_DIV3_5_BOTH.tif:axon:1,25.172,15.767,6.046,12.543,5.047,56.218,396.893,14.731,7678.760,110.698
13,MAX_ERGIC53_DIV3_5_BOTH.tif:axon background:1,25.172,4.552,1.313,3.981,3.000,14.680,114.579,4.296,2216.780,110.698
14,MAX_ERGIC53_DIV3_5_BOTH.tif:growth cone:1,28.635,7.704,3.643,5.000,3.000,38.000,220.601,7.000,4268.000,0.000
15,MAX_ERGIC53_DIV3_5_BOTH.tif:growth cone background:1,28.635,4.074,0.983,4.000,3.000,8.000,116.658,4.000,2257.000,0.000
