 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_Mut2_1_soma.tif:cell body:1,295.599,58.323,21.330,44.000,16.000,194.000,17240.143,56.000,333548.000,0.000
2,MAX_ERGIC53_Mut2_1_soma.tif:nucleus:1,144.362,68.212,26.012,51.000,26.000,223.000,9847.279,63.000,190517.000,0.000
3,MAX_ERGIC53_Mut2_1_soma.tif:cytoplasm:1,213.623,57.930,21.299,48.000,16.000,181.000,12375.194,56.000,239425.000,0.000
4,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 1:1,9.355,32.497,13.648,22.450,14.604,90.402,304.025,28.860,5882.025,40.941
5,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 1 background:1,9.355,26.329,15.436,20.253,11.109,172.539,246.322,23.018,4765.632,40.941
6,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 2:1,7.443,26.604,9.221,22.270,14.106,80.456,198.014,24.931,3831.016,32.535
7,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 2 background:1,7.443,20.850,6.373,15.463,11.292,53.163,155.186,19.973,3002.402,32.535
8,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 3:1,6.926,29.527,8.033,27.968,17.000,73.722,204.508,27.948,3956.646,30.391
9,MAX_ERGIC53_Mut2_1_soma.tif:dendrite 3 background:1,6.926,35.285,23.521,25.941,13.340,156.708,244.388,26.169,4728.220,30.391
10,MAX_ERGIC53_Mut2_1_soma.tif:AIS:1,7.081,30.824,9.458,28.684,17.943,67.490,218.267,28.730,4222.857,31.136
11,MAX_ERGIC53_Mut2_1_soma.tif:AIS background:1,7.081,30.915,10.500,21.082,12.736,63.007,218.915,28.218,4235.386,31.136
