 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_ERGIC53_GFP_4_soma.tif:cell body:1,207.162,50.627,18.320,60.000,10.000,198.000,10487.941,50.000,202912.000,0.000
2,MAX_ERGIC53_GFP_4_soma.tif:nucleus:1,66.418,58.584,11.904,60.000,32.000,129.000,3891.060,58.000,75281.000,0.000
3,MAX_ERGIC53_GFP_4_soma.tif:cytoplasm:1,140.744,46.871,19.575,35.000,10.000,198.000,6596.882,42.000,127631.000,0.000
4,MAX_ERGIC53_GFP_4_soma.tif:dendrite 1:1,7.236,30.367,9.340,32.105,14.320,86.020,219.739,29.732,4251.335,31.621
5,MAX_ERGIC53_GFP_4_soma.tif:dendrite 1 background:1,7.236,15.595,5.084,15.689,7.187,32.349,112.849,14.991,2183.303,31.621
6,MAX_ERGIC53_GFP_4_soma.tif:dendrite 2:1,6.564,40.332,11.503,32.400,21.485,74.708,264.753,37.257,5122.213,28.764
7,MAX_ERGIC53_GFP_4_soma.tif:dendrite 2 background:1,6.564,14.892,8.675,9.828,5.305,56.768,97.757,12.279,1891.329,28.764
8,MAX_ERGIC53_GFP_4_soma.tif:dendrite 3:1,3.618,21.221,7.240,15.494,8.372,44.478,76.780,20.475,1485.480,15.908
9,MAX_ERGIC53_GFP_4_soma.tif:dendrite 3 background:1,3.618,19.132,6.966,17.859,9.964,49.985,69.222,18.111,1339.245,15.908
10,MAX_ERGIC53_GFP_4_soma.tif:AIS:1,7.391,22.437,10.678,11.505,8.058,55.762,165.837,21.641,3208.484,32.336
11,MAX_ERGIC53_GFP_4_soma.tif:AIS background:1,7.391,33.532,20.688,13.828,10.491,91.853,247.841,24.709,4795.031,32.336
