 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-ERGIC53_5_soma.tif:cell body:1,189.537,60.033,28.561,44.000,5.000,208.000,11378.511,54.000,220142.000,0.000
2,MAX_Mut2-ERGIC53_5_soma.tif:nucleus:1,58.406,60.058,20.943,48.000,17.000,138.000,3507.800,58.000,67866.000,0.000
3,MAX_Mut2-ERGIC53_5_soma.tif:cytoplasm:1,131.130,60.022,31.367,44.000,5.000,208.000,7870.711,52.000,152276.000,0.000
4,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 1:1,5.737,25.942,9.741,21.901,9.237,72.187,148.838,24.371,2879.587,25.227
5,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 1 background:1,5.737,13.735,8.837,18.990,2.255,51.216,78.803,11.817,1524.621,25.227
6,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 2:1,5.892,33.081,12.246,22.649,13.399,99.509,194.924,30.721,3771.237,25.794
7,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 2 background:1,5.892,19.580,12.027,24.629,2.517,78.498,115.372,17.071,2232.130,25.794
8,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 3:1,4.393,28.931,6.305,27.175,14.971,45.450,127.106,27.880,2459.133,19.299
9,MAX_Mut2-ERGIC53_5_soma.tif:dendrite 3 background:1,4.393,12.132,10.375,2.694,0.984,47.059,53.299,10.315,1031.191,19.299
10,MAX_Mut2-ERGIC53_5_soma.tif:AIS:1,4.910,24.523,12.675,15.433,8.584,103.361,120.413,23.187,2329.652,21.592
11,MAX_Mut2-ERGIC53_5_soma.tif:AIS background:1,4.910,10.807,9.393,12.418,1.738,50.128,53.064,8.182,1026.641,21.592
