 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-ERGIC53_6_soma.tif:cell body:1,276.526,61.164,24.675,45.000,7.000,228.000,16913.583,58.000,327230.000,0.000
2,MAX_Mut2-ERGIC53_6_soma.tif:nucleus:1,122.550,67.710,21.916,58.000,27.000,151.000,8297.905,64.000,160541.000,0.000
3,MAX_Mut2-ERGIC53_6_soma.tif:cytoplasm:1,153.976,55.955,25.496,45.000,7.000,228.000,8615.678,52.000,166689.000,0.000
4,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 1:1,7.029,27.313,10.774,20.479,11.338,70.581,191.996,24.447,3714.581,30.870
5,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 1 background:1,7.029,19.048,16.780,7.835,1.305,91.671,133.895,15.468,2590.491,30.870
6,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 2:1,7.236,19.888,7.825,14.827,8.677,54.316,143.916,17.920,2784.366,31.776
7,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 2 background:1,7.236,9.835,9.875,3.030,0.797,50.491,71.168,6.961,1376.905,31.776
8,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 3:1,4.910,18.989,10.707,25.721,2.326,70.000,93.241,18.457,1803.948,21.540
9,MAX_Mut2-ERGIC53_6_soma.tif:dendrite 3 background:1,4.910,7.231,4.871,2.698,1.320,32.000,35.506,5.752,686.941,21.540
10,MAX_Mut2-ERGIC53_6_soma.tif:AIS:1,5.531,18.985,10.406,9.229,2.959,63.529,104.998,18.369,2031.419,24.117
11,MAX_Mut2-ERGIC53_6_soma.tif:AIS background:1,5.531,7.946,6.405,3.057,1.800,32.445,43.945,5.434,850.211,24.117
