 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_Mut2-ERGIC53_3_soma.tif:cell body:1,252.957,43.622,17.822,36.000,5.000,135.000,11034.481,43.000,213486.000,0.000
2,MAX_Mut2-ERGIC53_3_soma.tif:nucleus:1,73.913,41.160,11.943,36.000,15.000,122.000,3042.253,39.000,58859.000,0.000
3,MAX_Mut2-ERGIC53_3_soma.tif:cytoplasm:1,179.044,44.638,19.657,53.000,5.000,135.000,7992.228,46.000,154627.000,0.000
4,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 1:1,6.358,33.264,10.729,32.931,15.338,61.061,211.480,32.779,4091.531,27.895
5,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 1 background:1,6.358,12.358,6.832,9.973,1.350,35.050,78.564,11.240,1519.989,27.895
6,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 2:1,8.580,35.669,13.559,23.118,16.274,84.977,306.042,32.377,5921.041,37.680
7,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 2 background:1,8.580,11.849,8.407,7.988,1.014,45.099,101.662,9.476,1966.881,37.680
8,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 3:1,5.375,16.308,6.399,9.717,6.720,39.370,87.663,15.484,1696.031,23.619
9,MAX_Mut2-ERGIC53_3_soma.tif:dendrite 3 background:1,5.375,11.521,11.106,6.683,2.000,90.812,61.932,9.028,1198.206,23.619
10,MAX_Mut2-ERGIC53_3_soma.tif:AIS:1,6.926,23.344,7.832,23.872,11.313,56.277,161.680,22.049,3128.047,30.426
11,MAX_Mut2-ERGIC53_3_soma.tif:AIS background:1,6.926,11.531,7.373,7.980,1.292,42.549,79.867,10.064,1545.203,30.426
