 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-ERGIC53_4_soma.tif:cell body:1,326.094,56.048,23.757,60.000,5.000,144.000,18276.935,58.000,353607.000,0.000
2,MAX_GFP-ERGIC53_4_soma.tif:nucleus:1,84.560,66.664,12.538,66.000,36.000,144.000,5637.103,66.000,109062.000,0.000
3,MAX_GFP-ERGIC53_4_soma.tif:cytoplasm:1,241.534,52.331,25.568,31.000,5.000,139.000,12639.832,49.000,244545.000,0.000
4,MAX_GFP-ERGIC53_4_soma.tif:dendrite 1:1,6.719,26.561,8.005,28.817,11.183,48.338,178.471,25.083,3452.914,29.453
5,MAX_GFP-ERGIC53_4_soma.tif:dendrite 1 background:1,6.719,23.555,7.169,13.955,9.650,47.010,158.275,23.004,3062.180,29.453
6,MAX_GFP-ERGIC53_4_soma.tif:dendrite 2:1,8.063,24.512,8.805,24.999,9.070,59.727,197.644,24.042,3823.856,35.352
7,MAX_GFP-ERGIC53_4_soma.tif:dendrite 2 background:1,8.063,12.394,6.886,2.968,2.024,30.451,99.939,11.189,1933.528,35.352
8,MAX_GFP-ERGIC53_4_soma.tif:dendrite 3:1,7.133,36.948,8.792,34.278,17.060,63.215,263.544,36.900,5098.826,31.263
9,MAX_GFP-ERGIC53_4_soma.tif:dendrite 3 background:1,7.133,26.528,12.511,13.338,7.020,61.849,189.217,23.916,3660.816,31.263
10,MAX_GFP-ERGIC53_4_soma.tif:AIS:1,8.683,21.273,8.548,15.610,6.130,56.168,184.721,20.585,3573.825,38.191
11,MAX_GFP-ERGIC53_4_soma.tif:AIS background:1,8.683,16.010,9.844,12.620,2.533,81.988,139.018,15.102,2689.613,38.191
