 ,Label,Area,Mean,StdDev,Mode,Min,Max,IntDen,Median,RawIntDen,Length
1,MAX_GFP-ERGIC53_1_soma.tif:cell body:1,271.306,71.490,23.684,58.000,9.000,255.000,19395.651,69.000,375251.000,0.000
2,MAX_GFP-ERGIC53_1_soma.tif:nucleus:1,80.787,69.455,18.819,59.000,35.000,255.000,5611.053,66.000,108558.000,0.000
3,MAX_GFP-ERGIC53_1_soma.tif:cytoplasm:1,190.519,72.353,25.421,58.000,9.000,194.000,13784.599,71.000,266693.000,0.000
4,MAX_GFP-ERGIC53_1_soma.tif:dendrite 1:1,3.877,42.747,12.396,36.940,20.585,84.507,165.712,42.458,3206.056,17.002
5,MAX_GFP-ERGIC53_1_soma.tif:dendrite 1 background:1,3.877,48.653,23.712,18.032,6.581,89.159,188.606,44.777,3648.995,17.002
6,MAX_GFP-ERGIC53_1_soma.tif:dendrite 2:1,4.755,54.099,19.274,41.784,26.989,114.059,257.254,50.364,4977.138,20.874
7,MAX_GFP-ERGIC53_1_soma.tif:dendrite 2 background:1,4.755,43.347,13.431,34.760,21.805,88.805,206.125,39.877,3987.940,20.874
8,MAX_GFP-ERGIC53_1_soma.tif:dendrite 3:1,4.445,28.786,7.694,24.715,15.367,47.488,127.956,27.142,2475.587,19.478
9,MAX_GFP-ERGIC53_1_soma.tif:dendrite 3 background:1,4.445,29.941,9.319,27.173,12.276,66.368,133.089,30.174,2574.886,19.478
10,MAX_GFP-ERGIC53_1_soma.tif:AIS:1,5.634,39.462,11.460,32.351,19.272,72.000,222.325,36.980,4301.362,24.654
11,MAX_GFP-ERGIC53_1_soma.tif:AIS background:1,5.634,38.613,16.708,21.276,12.142,116.070,217.544,37.691,4208.861,24.654
